time,open,high,low,close,tick_volume,spread,real_volume
1786593600,4400.25,4400.43,4391.73,4394.54,6647.0,,
1786594500,4394.54,4399.25,4392.59,4398.28,4572.0,,
1786595400,4398.28,4399.65,4395.17,4395.83,3360.0,,
1786596300,4395.83,4398.85,4395.36,4397.73,4933.0,,
1786597200,4397.77,4404.72,4393.16,4404.52,6845.0,,
1786598100,4404.52,4407.31,4400.95,4406.47,5187.0,,
1786599000,4406.47,4407.31,4386.42,4387.71,11113.0,,
1786599900,4387.71,4389.36,4380.61,4382.99,10796.0,,
1786600800,4382.95,4385.61,4375.11,4376.01,9384.0,,
1786601700,4376.01,4378.81,4374.27,4376.06,6232.0,,
1786602600,4376.06,4378.6,4368.93,4374.19,7423.0,,
1786603500,4374.19,4381.68,4374.08,4380.99,6810.0,,
1786604400,4380.94,4381.72,4375.11,4376.9,6812.0,,
1786605300,4376.9,4377.7,4373.83,4376.45,5858.0,,
1786606200,4376.45,4378.75,4372.16,4378.61,5390.0,,
1786607100,4378.61,4378.79,4369.29,4370.0,5864.0,,
1786608000,4369.96,4370.6,4364.07,4366.03,7532.0,,
1786608900,4366.03,4373.52,4364.98,4372.81,6478.0,,
1786609800,4372.81,4375.84,4371.94,4373.69,4676.0,,
1786610700,4373.69,4379.38,4373.46,4375.92,4533.0,,
1786611600,4375.93,4378.44,4372.52,4376.88,5240.0,,
1786612500,4376.88,4382.36,4376.26,4379.98,4880.0,,
1786613400,4379.98,4381.8,4378.85,4380.11,3611.0,,
1786614300,4380.11,4384.87,4378.55,4384.58,3345.0,,
1786615200,4384.58,4385.33,4381.43,4381.58,2905.0,,
1786616100,4381.57,4387.68,4381.57,4387.18,2855.0,,
1786617000,4387.18,4390.58,4384.66,4390.55,2358.0,,
1786617900,4390.55,4393.84,4388.32,4392.23,2559.0,,
1786618800,4392.23,4394.38,4388.56,4394.26,2871.0,,
1786619700,4394.26,4396.67,4388.11,4388.11,3642.0,,
1786620600,4388.1,4389.87,4383.8,4384.1,4155.0,,
1786621500,4384.07,4388.08,4382.89,4387.72,4646.0,,
1786622400,4387.75,4391.77,4385.81,4389.09,6632.0,,
1786623300,4389.09,4392.99,4384.19,4391.11,6748.0,,
1786624200,4391.14,4401.52,4380.67,4392.18,11545.0,,
1786625100,4392.18,4402.01,4391.77,4401.87,8050.0,,
1786626000,4401.8,4402.14,4391.11,4393.93,12830.0,,
1786626900,4393.93,4395.4,4384.03,4385.21,9239.0,,
1786627800,4385.24,4389.86,4375.32,4379.57,17956.0,,
1786628700,4379.57,4382.93,4370.78,4372.8,19427.0,,
1786629600,4372.8,4378.88,4366.74,4370.8,21852.0,,
1786630500,4370.81,4378.24,4367.61,4367.74,22859.0,,
1786631400,4367.74,4381.81,4353.61,4381.26,17257.0,,
1786632300,4381.26,4387.15,4381.21,4383.73,11278.0,,
1786633200,4383.74,4385.73,4368.31,4369.68,11497.0,,
1786634100,4369.68,4373.99,4363.57,4365.23,12495.0,,
1786635000,4365.23,4371.63,4357.64,4368.34,12861.0,,
1786635900,4368.34,4370.88,4363.51,4365.21,7975.0,,
1786636800,4365.23,4367.45,4354.03,4355.17,9739.0,,
1786637700,4355.15,4362.88,4351.27,4362.61,11902.0,,
1786638600,4362.63,4367.16,4362.59,4365.72,6789.0,,
1786639500,4365.72,4368.43,4364.17,4367.1,5974.0,,
1786640400,4367.11,4373.39,4365.07,4371.44,6451.0,,
1786641300,4371.49,4371.85,4362.41,4363.11,9044.0,,
1786642200,4363.08,4364.39,4355.67,4357.22,8631.0,,
1786643100,4357.22,4360.07,4355.74,4356.02,6626.0,,
1786644000,4356.04,4362.72,4355.91,4361.98,7861.0,,
1786644900,4361.99,4363.6,4354.75,4357.61,7259.0,,
1786645800,4357.57,4360.44,4356.39,4357.94,6481.0,,
1786646700,4357.94,4358.3,4354.7,4357.03,5382.0,,
1786647600,4357.02,4358.9,4346.27,4346.89,6543.0,,
1786648500,4346.9,4351.83,4343.74,4351.75,8605.0,,
1786649400,4351.75,4354.18,4349.77,4351.41,6018.0,,
1786650300,4351.41,4351.51,4347.64,4350.22,7637.0,,
1786651200,4350.22,4350.69,4346.98,4350.41,3032.0,,
1786652100,4350.41,4352.24,4349.46,4351.75,1872.0,,
1786653000,4351.75,4351.91,4348.1,4349.42,1762.0,,
1786653900,4349.42,4351.07,4348.54,4351.0,1082.0,,
1786658400,4353.93,4357.03,4351.83,4354.21,2100.0,,
1786659300,4354.21,4357.94,4352.92,4357.14,1958.0,,
1786660200,4357.14,4362.81,4355.78,4360.54,3211.0,,
1786661100,4360.5,4361.23,4353.43,4354.86,3271.0,,
1786662000,4354.87,4360.6,4349.31,4360.59,3343.0,,
1786662900,4360.59,4363.1,4357.04,4363.07,3477.0,,
1786663800,4363.07,4363.59,4358.69,4360.42,2882.0,,
1786664700,4360.45,4364.18,4356.4,4356.4,3957.0,,
1786665600,4356.4,4362.06,4350.55,4352.16,5881.0,,
1786666500,4352.16,4352.26,4339.47,4339.5,6019.0,,
1786667400,4339.5,4346.98,4334.56,4339.82,6578.0,,
1786668300,4339.8,4342.86,4329.48,4341.04,7817.0,,
1786669200,4341.04,4341.55,4322.24,4324.22,11388.0,,
1786670100,4324.22,4326.1,4315.06,4319.7,8901.0,,
1786671000,4319.7,4321.5,4312.92,4319.6,6818.0,,
1786671900,4319.59,4323.32,4312.27,4318.16,7564.0,,
1786672800,4318.16,4322.8,4310.9,4312.48,7011.0,,
1786673700,4312.48,4318.45,4312.48,4313.09,5479.0,,
1786674600,4313.09,4322.78,4311.67,4321.21,8385.0,,
1786675500,4321.21,4322.04,4312.78,4315.83,5735.0,,
1786676400,4315.84,4323.82,4313.79,4320.26,5236.0,,
1786677300,4320.27,4326.32,4320.02,4325.81,2959.0,,
1786678200,4325.81,4328.26,4325.01,4325.73,2491.0,,
1786679100,4325.73,4326.86,4323.6,4323.63,1504.0,,
1786680000,4323.64,4327.34,4322.83,4326.04,2540.0,,
1786680900,4326.04,4328.22,4325.1,4325.17,2741.0,,
1786681800,4325.17,4326.53,4323.46,4325.32,3500.0,,
1786682700,4325.29,4326.96,4323.79,4326.96,2411.0,,
1786683600,4326.99,4327.11,4319.6,4320.3,4879.0,,
1786684500,4320.3,4320.44,4317.24,4318.46,4081.0,,
1786685400,4318.45,4324.93,4311.03,4317.81,10214.0,,
1786686300,4317.76,4333.65,4317.61,4333.64,6921.0,,
1786687200,4333.64,4336.67,4329.64,4332.72,6138.0,,
1786688100,4332.73,4333.74,4328.42,4329.24,4584.0,,
1786689000,4329.24,4333.06,4328.01,4333.06,4153.0,,
1786689900,4333.07,4335.97,4332.71,4335.75,4562.0,,
1786690800,4335.73,4337.38,4331.24,4331.3,4261.0,,
1786691700,4331.3,4336.59,4329.71,4332.04,4370.0,,
1786692600,4332.04,4340.26,4331.73,4339.79,4193.0,,
1786693500,4339.79,4345.28,4339.56,4343.74,4710.0,,
1786694400,4343.75,4348.06,4342.01,4347.85,5953.0,,
1786695300,4347.85,4349.23,4343.64,4345.79,4563.0,,
1786696200,4345.78,4349.41,4343.61,4343.78,3677.0,,
1786697100,4343.78,4349.78,4342.9,4348.74,2546.0,,
